xmlns:cpt=http://iri.columbia.edu/CPT/v10/
xmlns:cf=http://cf-pcmdi.llnl.gov/documents/cf-conventions/1.4/
cpt:nfields=1
cpt:T	1982-11/1983-01	1983-11/1984-01	1984-11/1985-01	1985-11/1986-01	1986-11/1987-01	1987-11/1988-01	1988-11/1989-01	1989-11/1990-01	1990-11/1991-01	1991-11/1992-01	1992-11/1993-01	1993-11/1994-01	1994-11/1995-01	1995-11/1996-01	1996-11/1997-01	1997-11/1998-01	1998-11/1999-01	1999-11/2000-01	2000-11/2001-01	2001-11/2002-01	2002-11/2003-01	2003-11/2004-01	2004-11/2005-01	2005-11/2006-01	2006-11/2007-01	2007-11/2008-01	2008-11/2009-01	2009-11/2010-01
cpt:field=prcp, cpt:T=1982-11/1983-01, cpt:nrow=32, cpt:ncol=28, cpt:row=Y, cpt:col=X, cpt:units=mm/day, cf:standard_name=lwe_precipitation_rate, cpt:missing=-999
	87.125	87.375	87.625	87.875	88.125	88.375	88.625	88.875	89.125	89.375	89.625	89.875	90.125	90.375	90.625	90.875	91.125	91.375	91.625	91.875	92.125	92.375	92.625	92.875	93.125	93.375	93.625	93.875
22.625	  34.5974    	  29.4136    	  33.0065    	  34.1514    	  31.4385    	  23.3516    	  22.8552    	  21.9042    	  15.9583    	  16.2371    	  22.3722    	  26.6460    	  28.1905    	  37.4872    	  41.8841    	  53.9180    	  44.3953    	  41.1451    	  38.2316    	  44.2792    	  53.7261    	  49.5238    	  50.9206    	  59.4014    	  69.8377    	  69.1343    	  72.3471    	  57.4953    
22.375	  26.1966    	  22.9812    	  31.3350    	  33.8738    	  31.3646    	  26.5647    	  25.7367    	  26.0110    	  27.2921    	  27.5679    	  27.8558    	  28.0661    	  29.9188    	  41.8954    	  52.3105    	  59.5009    	  58.0880    	  42.6721    	  40.5241    	  42.0411    	  44.7294    	  48.5009    	  50.7302    	  55.1315    	  71.1098    	  76.1475    	  78.3739    	  54.4705    
22.125	  31.8863    	  30.5601    	  33.6449    	  35.4665    	  30.0803    	  31.5077    	  32.9943    	  33.8367    	  33.2330    	  34.2514    	  31.5515    	  31.1164    	  32.3293    	  40.5652    	  51.4701    	  51.4987    	  48.5208    	 -999.000    	 -999.000    	  43.7850    	  43.7614    	  45.8209    	  48.7691    	  48.0119    	  67.0868    	  75.9938    	  82.2103    	  49.4993    
21.875	  34.7289    	  36.6710    	  41.5499    	  41.7962    	  33.1959    	  37.8575    	  38.9220    	  34.3919    	  33.2876    	  31.6210    	  29.8754    	  29.9837    	  54.6747    	  59.4624    	  41.1546    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  47.4713    	  44.9289    	  43.0517    	  41.7622    	  42.1648    	  62.6535    	  76.9568    	  83.9565    	  53.9227    
21.625	  27.0351    	  32.8520    	  41.8903    	 -999.000    	  32.0072    	  37.7721    	  31.0609    	  28.9369    	  26.5350    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  53.0148    	  52.3373    	  52.3793    	  41.8052    	  40.8967    	  49.0818    	  68.1444    	  95.4433    	  71.1353    
21.375	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  52.4476    	  52.8930    	  44.0549    	  36.6716    	  42.1774    	  59.3143    	  80.1244    	  81.3459    
21.125	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  42.4434    	  37.4856    	  30.2626    	  32.6034    	  39.2450    	  43.9338    	  58.9409    	  78.7350    
20.875	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  28.5666    	  31.0009    	  27.8597    	  29.8260    	  47.3615    	  68.0532    	  74.6199    
20.625	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  25.6585    	  31.0049    	  31.9811    	  29.4027    	  60.5501    	  94.6203    	  86.5563    
20.375	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  23.3381    	  40.7529    	  53.6526    	  86.1962    	  94.1296    	  71.1650    
20.125	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  46.2804    	  66.5792    	  88.8258    	  85.1607    	  62.7164    
cpt:field=prcp, cpt:T=2000-11/2001-01, cpt:nrow=32, cpt:ncol=28, cpt:row=Y, cpt:col=X, cpt:units=mm/day, cf:standard_name=lwe_precipitation_rate, cpt:missing=-999
	87.125	87.375	87.625	87.875	88.125	88.375	88.625	88.875	89.125	89.375	89.625	89.875	90.125	90.375	90.625	90.875	91.125	91.375	91.625	91.875	92.125	92.375	92.625	92.875	93.125	93.375	93.625	93.875
27.875	  20.8842    	  24.6481    	  30.9552    	  30.0491    	  30.0719    	  23.5127    	  11.8159    	  3.47075    	 0.350628    	  2.93847    	  2.84072    	  1.23625    	  1.26457    	  1.68023    	 0.379703    	  1.10124    	  1.21140    	  1.89473    	  7.81972    	  16.4984    	  17.3532    	  3.74144    	 0.930673    	  13.3833    	  28.4310    	  41.9740    	  56.0647    	  59.9006    
27.625	  22.9292    	  24.6071    	  25.7733    	  29.7578    	  22.3820    	  19.8605    	  15.0280    	  5.60497    	  3.69123    	  10.2717    	  5.01409    	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.671772    	  2.77729    	 0.865229    	  1.75506    	  8.96797    	  13.0804    	  19.4301    	  13.0516    	  27.7840    	  48.0055    	  37.2216    	  56.3510    	  66.1718    
27.375	  25.1709    	  25.5430    	  22.9075    	  21.0093    	  21.0910    	  8.84690    	  8.33357    	  10.3418    	  6.01439    	  2.10326    	  3.99470    	  1.39528    	 0.636721    	  4.57626    	  1.19769    	 0.946088    	  4.21914    	  1.71632    	  11.1057    	  11.9559    	  11.3728    	  17.9838    	  23.5217    	  36.5133    	  52.9932    	  51.8466    	  65.5033    	  81.7167    
27.125	  21.7590    	  20.0193    	  23.6678    	  21.6444    	  16.3243    	  10.1492    	  9.35969    	  11.1008    	  9.04547    	  11.1212    	  16.5550    	  12.7003    	  11.8069    	  23.0360    	  11.7887    	  9.90087    	  9.89251    	  11.3122    	  13.8453    	  23.9866    	  20.1527    	  24.6661    	  34.3359    	  51.2581    	  58.0858    	  60.7049    	  70.3342    	  89.9577    
26.875	  16.3749    	  11.8869    	  16.3418    	  14.6338    	  12.6524    	  11.2023    	  11.5220    	  11.7313    	  11.8303    	  13.2915    	  18.2475    	  15.8682    	  16.1477    	  19.9047    	  22.0498    	  19.9662    	  20.4590    	  17.7577    	  22.3998    	  29.5356    	  32.4130    	  37.4048    	  42.5263    	  47.3216    	  58.9075    	  60.3170    	  59.8831    	  73.3767    
26.625	  14.8253    	  12.0209    	  13.7781    	  12.0757    	  8.95721    	  8.29827    	  10.9910    	  11.6853    	  8.62272    	  7.78832    	  14.9981    	  17.1084    	  18.4545    	  17.8174    	  19.8108    	  21.5552    	  22.2012    	  21.2253    	  26.9577    	  33.1931    	  36.0688    	  41.9795    	  43.4334    	  43.3038    	  54.0420    	  57.7513    	  61.7771    	  69.5089    
26.375	  15.0249    	  14.3089    	  14.1333    	  12.8485    	  11.0956    	  10.9583    	  8.64765    	  8.14684    	  7.50027    	  1.08327    	  10.7584    	  20.9453    	  19.7028    	  18.0371    	  17.5101    	  17.8245    	  18.1539    	  17.7660    	  17.4020    	  25.0308    	  31.8432    	  31.8587    	  37.1973    	  40.9514    	  50.4132    	  57.8920    	  63.6995    	  69.7689    
26.125	  16.4564    	  16.0551    	  14.8814    	  10.7787    	  10.0143    	  8.64871    	  8.63111    	  8.48136    	  7.83670    	  6.21239    	  15.7259    	  24.5797    	  20.1343    	  18.2708    	  17.7482    	  20.2689    	  23.5901    	  16.8045    	  16.6522    	  27.6501    	  30.6191    	  22.0489    	  27.7777    	  39.9772    	  47.7458    	  55.6200    	  59.4149    	  64.3851    
25.875	  10.1839    	  10.1371    	  10.1856    	  10.0819    	  9.74561    	  9.38450    	  9.25091    	  8.56817    	  5.67658    	  5.97426    	  8.74343    	  15.7069    	  8.82630    	  7.78760    	  7.90745    	  11.5461    	  15.5410    	  10.8896    	  21.0690    	  31.1658    	  32.8432    	  33.4954    	  37.2747    	  42.4687    	  42.0829    	  49.6354    	  61.2758    	  64.1539    
25.625	  10.0607    	  9.89804    	  9.79476    	  9.60819    	  9.32875    	  9.17083    	  9.05532    	  8.57104    	  3.71822    	  3.88116    	  8.38448    	  9.78624    	  8.57663    	  9.14417    	  13.1596    	  14.5664    	  15.3814    	  13.8738    	  17.3795    	  35.5047    	  35.9782    	  39.2470    	  42.0996    	  46.3042    	  42.3434    	  50.0747    	  59.0699    	  62.7413    
25.375	  10.0860    	  9.13523    	  9.28533    	  9.22949    	  9.27831    	  8.98964    	  8.87162    	  8.71298    	  8.08986    	  7.90699    	  8.13800    	  8.30599    	  9.70814    	  9.87007    	  14.3304    	  15.2756    	  15.2714    	  11.4690    	  14.5906    	  31.8587    	  34.7207    	  39.5622    	  46.0057    	  51.6199    	  56.2775    	  64.7963    	  71.1173    	  71.5999    
25.125	  9.77184    	  8.70293    	  9.41593    	  9.01305    	  9.00470    	  8.96679    	  8.89031    	  8.67925    	  7.93280    	  5.80771    	  7.74779    	  8.09612    	  8.84630    	  9.14416    	  13.0979    	  15.2214    	  13.9875    	  15.9087    	  20.6472    	  25.8667    	  33.0479    	  39.2690    	  55.8073    	  71.3852    	  79.0691    	  81.8980    	  78.2155    	  67.1046    
24.875	  8.54615    	  8.88928    	  9.61003    	  8.45408    	  11.0996    	  9.35912    	  9.40651    	  8.65738    	  5.56118    	  3.33832    	  11.8841    	  8.06067    	  8.78458    	  9.36432    	  10.8678    	  14.0828    	  17.3570    	  19.3750    	  22.9326    	  23.1110    	  38.6346    	  55.8852    	  72.3952    	  87.9764    	  94.6331    	  90.0858    	  63.8283    	  54.6287    
24.625	  8.85796    	  9.32709    	  8.54727    	  8.40454    	  9.22424    	  12.6048    	  13.0328    	  9.11671    	  7.19369    	  4.23128    	  16.6393    	  12.7813    	  8.24325    	  9.16329    	  11.9022    	  14.9190    	  17.0208    	  21.2252    	  28.0437    	  37.0814    	  44.3356    	  60.6417    	  75.1645    	  85.6112    	  94.2652    	  75.8612    	  70.0142    	  55.6391    
24.375	  8.49343    	  8.67364    	  11.4820    	  13.5715    	  14.4702    	  15.3298    	  20.5141    	  15.1617    	  9.35505    	  9.31787    	  15.7638    	  15.2817    	  7.96030    	  10.2736    	  15.7129    	  23.2365    	  31.9550    	  31.4456    	  33.9170    	  36.0150    	  41.9382    	  59.7201    	  72.2361    	  66.8255    	  77.5966    	  76.8365    	  94.2428    	  80.9013    
24.125	  18.0850    	  19.2934    	  20.3742    	  20.4040    	  17.2047    	  20.2805    	  23.0145    	  20.6396    	  11.5925    	  10.2405    	  14.4282    	  10.2554    	  5.91579    	  15.3007    	  25.0979    	  27.9708    	  29.0175    	  36.6481    	  39.0606    	  39.6826    	  47.9507    	  59.8426    	  75.5836    	  90.8166    	  100.443    	  102.384    	  98.6401    	  89.0671    
23.875	  21.5156    	  20.8706    	  20.9571    	  21.1963    	  18.1142    	  16.6020    	  19.6615    	  20.1160    	  20.9445    	  14.9791    	  12.3121    	  11.4670    	  10.2800    	  20.3983    	  24.0200    	  25.8248    	  30.2176    	  33.7534    	  45.6882    	  49.9593    	  56.9209    	  64.1830    	  72.9404    	  88.0243    	  105.026    	  114.975    	  103.826    	  98.8633    
23.625	  23.4480    	  19.5663    	  24.5274    	  20.1672    	  18.1812    	  16.7179    	  19.2692    	  19.6649    	  19.3208    	  17.9585    	  11.9354    	  13.1800    	  22.6918    	  26.6122    	  27.9958    	  24.2627    	  25.0353    	  37.9157    	  49.1964    	  55.0450    	  61.0795    	  63.2058    	  69.1255    	  85.5229    	  111.126    	  118.478    	  111.996    	  106.180    
23.375	  22.6732    	  17.3892    	  14.5902    	  18.9086    	  16.7830    	  15.7359    	  19.7506    	  20.1514    	  20.5833    	  19.6459    	  18.4122    	  18.4784    	  26.2848    	  29.8844    	  28.8391    	  27.0589    	  19.6224    	  37.8790    	  50.6586    	  53.8657    	  58.7364    	  60.7320    	  70.3197    	  87.6296    	  105.031    	  111.156    	  103.149    	  80.6128    
23.125	  23.3234    	  20.9152    	  21.8088    	  23.2179    	  20.8664    	  19.3858    	  19.4082    	  20.9439    	  26.2635    	  26.5896    	  23.4109    	  21.7977    	  24.8270    	  33.1082    	  39.7273    	  36.2375    	  38.2993    	  34.3873    	  42.9402    	  48.3035    	  54.6468    	  59.8470    	  68.7971    	  79.7186    	  91.4788    	  93.6935    	  84.5098    	  70.1655    
22.875	  21.8206    	  20.2254    	  20.7769    	  21.7096    	  20.0173    	  19.8421    	  22.2867    	  22.2882    	  18.9458    	  15.5741    	  15.0703    	  23.5565    	  24.7513    	  35.6509    	  47.6659    	  52.8733    	  46.3709    	  34.5900    	  37.3525    	  51.0746    	  57.4937    	  55.7639    	  57.1539    	  70.2796    	  79.6416    	  79.5867    	  80.7681    	  55.9652    
22.625	  19.8935    	  17.6178    	  19.7367    	  20.7356    	  22.5139    	  23.7064    	  28.1327    	  23.8845    	  17.9546    	  18.7238    	  22.4422    	  28.8189    	  27.7477    	  36.1334    	  44.6200    	  55.4851    	  49.2845    	  42.8720    	  42.9052    	  44.5279    	  51.5103    	  47.3250    	  48.4234    	  62.3425    	  72.2883    	  64.9549    	  65.4582    	  47.0109    
22.375	  15.5115    	  13.1638    	  20.9786    	  23.0215    	  25.3456    	  28.8640    	  31.0997    	  28.6082    	  27.6375    	  28.4949    	  31.1415    	  33.0913    	  31.9967    	  39.0105    	  50.0255    	  50.7714    	  46.8402    	  37.1312    	  35.4250    	  34.9655    	  38.2203    	  42.8827    	  43.6100    	  48.1122    	  64.3977    	  69.5910    	  70.0900    	  50.9768    
22.125	  20.5770    	  21.7321    	  26.4216    	  34.1504    	  28.9040    	  31.3481    	  32.9041    	  37.5280    	  37.6328    	  39.6438    	  34.4377    	  34.4179    	  30.0271    	  32.2459    	  37.5846    	  38.7301    	  37.7626    	 -999.000    	 -999.000    	  35.5278    	  36.2590    	  39.4527    	  42.0680    	  43.5581    	  59.0670    	  69.0343    	  72.0237    	  45.4354    
21.875	  23.7067    	  31.3875    	  48.3534    	  45.9456    	  33.8685    	  36.8054    	  42.7190    	  38.8637    	  38.5093    	  31.4031    	  25.1989    	  27.8231    	  43.9043    	  42.5886    	  24.2610    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  31.6008    	  33.7041    	  33.7810    	  38.9786    	  39.4149    	  53.7379    	  68.9713    	  74.7995    	  42.4348    
21.625	  26.8531    	  36.4022    	  46.9152    	 -999.000    	  31.9910    	  41.4653    	  36.0418    	  30.3648    	  26.9631    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  32.3908    	  32.2545    	  35.9831    	  37.1522    	  38.9986    	  46.0117    	  61.5728    	  84.6848    	  53.6630    
21.375	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  32.3930    	  28.5773    	  28.9034    	  29.5005    	  35.3683    	  48.6741    	  61.3660    	  62.3207    
21.125	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  26.0345    	  23.5115    	  23.8384    	  25.8765    	  32.8801    	  39.9218    	  51.4962    	  64.7699    
20.875	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  24.4379    	  30.5485    	  27.5086    	  29.8680    	  36.0344    	  44.7793    	  47.4590    
20.625	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  28.2208    	  34.3853    	  35.6166    	  28.9890    	  31.7587    	  38.5339    	  44.1646    
20.375	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  31.3929    	  29.0244    	  23.3031    	  26.9860    	  33.5941    	  38.3381    
20.125	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	 -999.000    	  20.6237    	  19.1010    	  23.4687    	  30.9579    	  34.3302    
cpt:field=prcp, cpt:T=2001-11/2002-01, cpt:nrow=32, cpt:ncol=28, cpt:row=Y, cpt:col=X, cpt:units=mm/day, cf:standard_name=lwe_precipitation_rate, cpt:missing=-999
	87.125	87.375	87.625	87.875	88.125	88.375	88.625	88.875	89.125	89.375	89.625	89.875	90.125	90.375	90.625	90.875	91.125	91.375	91.625	91.875	92.125	92.375	92.625	92.875	93.125	93.375	93.625	93.875
27.875	  28.1973    	  30.0383    	  34.9875    	  33.9025    	  26.3315    	  23.5431    	  13.5187    	  5.05282    	 0.742476    	  5.42995    	  7.12302    	  2.94695    	  2.64238    	  5.40332    	 0.795170    	  1.31637    	  2.35655    	  3.44695    	  6.21020    	  14.0119    	  13.5025    	  2.57481    	 3.172727E-03	  8.47857    	  26.5744    	  39.1509    	  54.4548    	  60.4921    
27.625	  38.0767    	  37.8519    	  36.1143    	  37.0450    	  25.7693    	  22.7410    	  16.1304    	  7.69538    	  5.91727    	  12.9223    	  6.64537    	  3.27408    	 0.824500    	  1.21390    	  1.32979    	  2.48946    	  4.21082    	 0.588412    	  3.30249    	  8.62113    	  9.98563    	  14.0314    	  9.65843    	  28.0883    	  47.5395    	  35.6152    	  53.6344    	  64.9267    
